ID,knob_simd,knob_compute_units,knob_xyz_loop,knob_entryid_loop,knob_entryid_num_wi,knob_hardcode_size,knob_cache_voxels,knob_xyz_loop_flat,knob_xyz_unroll,knob_entryid_unroll,knob_voxel_unroll,knob_voxel_out_unroll,knob_depth_local,knob_branch_pos,knob_unused,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,time_fpga,logic,mem,ram,dsp,fmax,verif,error,fit
../benchmarks/depth_fusion2181,1,1,1,0,64,0,2,1,1,2,1,1,0,0,1,88,41,89,66,0.082687,12.9376,25233,1719698,-1,82,133.77,P,N,Y
../benchmarks/depth_fusion2182,1,1,1,0,64,0,2,1,1,2,1,1,0,1,0,86,40,81,66,0.082687,11.9792,23980,1371582,-1,82,131.04,P,N,Y
../benchmarks/depth_fusion2183,1,1,1,0,64,0,2,1,1,2,1,1,0,1,1,86,40,81,66,0.082687,12.0403,23864,1388022,-1,82,128.55,P,N,Y
../benchmarks/depth_fusion2184,1,1,1,0,64,1,0,1,1,1,1,1,0,0,0,55,25,45,31,0.136483,16.3788,14058,848143,-1,39,133.13,P,N,Y
../benchmarks/depth_fusion2185,1,1,1,0,64,1,0,1,1,1,1,1,0,0,1,55,25,45,31,0.136483,16.3868,14058,848143,-1,39,133.13,P,N,Y
../benchmarks/depth_fusion2186,1,1,1,0,64,1,0,1,1,1,1,1,0,1,0,56,26,47,31,0.139997,22.4919,14373,959791,-1,39,126.39,P,N,Y
../benchmarks/depth_fusion2187,1,1,1,0,64,1,0,1,1,1,1,1,0,1,1,56,26,47,31,0.139997,20.3671,14391,959791,-1,39,138.27,P,N,Y
../benchmarks/depth_fusion2192,1,1,1,0,64,1,0,1,1,2,1,1,0,0,0,81,38,73,63,0.082687,12.1794,22386,1317682,-1,78,139.84,P,N,Y
../benchmarks/depth_fusion2193,1,1,1,0,64,1,0,1,1,2,1,1,0,0,1,81,38,73,63,0.082687,12.1895,22386,1317682,-1,78,139.84,P,N,Y
../benchmarks/depth_fusion2194,1,1,1,0,64,1,0,1,1,2,1,1,0,1,0,83,38,76,63,0.0852807,13.8055,22937,1480434,-1,78,133.9,P,N,Y
../benchmarks/depth_fusion2195,1,1,1,0,64,1,0,1,1,2,1,1,0,1,1,83,38,75,63,0.0852807,13.8352,22989,1464098,-1,78,133.26,P,N,Y
../benchmarks/depth_fusion2200,1,1,1,0,64,1,1,1,1,1,1,1,0,0,0,57,27,48,31,0.136483,15.7453,14706,918463,-1,39,140.13,P,N,Y
../benchmarks/depth_fusion2201,1,1,1,0,64,1,1,1,1,1,1,1,0,0,1,57,27,48,31,0.136483,15.7432,14706,918463,-1,39,140.13,P,N,Y
../benchmarks/depth_fusion2202,1,1,1,0,64,1,1,1,1,1,1,1,0,1,0,56,26,47,31,0.136483,21.333,14205,858911,-1,39,134.84,P,N,Y
../benchmarks/depth_fusion2203,1,1,1,0,64,1,1,1,1,1,1,1,0,1,1,56,26,47,31,0.136483,20.5124,14205,858911,-1,39,134.84,P,N,Y
../benchmarks/depth_fusion2208,1,1,1,0,64,1,1,1,1,2,1,1,0,0,0,87,41,88,63,0.082687,12.9105,24607,1643780,-1,78,133.51,P,N,Y
../benchmarks/depth_fusion2209,1,1,1,0,64,1,1,1,1,2,1,1,0,0,1,87,41,88,63,0.082687,13.1421,24617,1643780,-1,78,129.6,P,N,Y
../benchmarks/depth_fusion2210,1,1,1,0,64,1,1,1,1,2,1,1,0,1,0,85,40,80,63,0.082687,11.9186,23349,1370234,-1,78,134.58,P,N,Y
../benchmarks/depth_fusion2211,1,1,1,0,64,1,1,1,1,2,1,1,0,1,1,85,40,79,63,0.082687,11.935,23316,1370202,-1,78,134.01,P,N,Y
../benchmarks/depth_fusion2216,1,1,1,0,64,1,2,1,1,1,1,1,0,0,0,57,27,48,31,0.136483,15.6678,14740,918463,-1,39,140.91,P,N,Y
../benchmarks/depth_fusion2217,1,1,1,0,64,1,2,1,1,1,1,1,0,0,1,57,27,48,31,0.136483,15.6803,14740,918463,-1,39,140.91,P,N,Y
../benchmarks/depth_fusion2218,1,1,1,0,64,1,2,1,1,1,1,1,0,1,0,56,26,47,31,0.136483,21.3513,14237,858911,-1,39,137.21,P,N,Y
../benchmarks/depth_fusion2219,1,1,1,0,64,1,2,1,1,1,1,1,0,1,1,56,26,47,31,0.136483,21.8657,14237,858911,-1,39,137.21,P,N,Y
../benchmarks/depth_fusion2224,1,1,1,0,64,1,2,1,1,2,1,1,0,0,0,87,41,88,63,0.082687,12.7832,24643,1643780,-1,78,136.12,P,N,Y
../benchmarks/depth_fusion2225,1,1,1,0,64,1,2,1,1,2,1,1,0,0,1,87,41,88,63,0.082687,13.1397,24617,1643780,-1,78,129.6,P,N,Y
../benchmarks/depth_fusion2226,1,1,1,0,64,1,2,1,1,2,1,1,0,1,0,85,40,80,63,0.082687,11.8729,23363,1370234,-1,78,139.48,P,N,Y
../benchmarks/depth_fusion2227,1,1,1,0,64,1,2,1,1,2,1,1,0,1,1,85,40,79,63,0.082687,11.8601,23282,1370202,-1,78,139.8,P,N,Y
../benchmarks/depth_fusion2232,1,1,1,2,64,0,0,1,1,1,1,1,0,0,0,58,26,50,33,111.897,16.0922,14135,822632,-1,41,132.74,P,N,Y
../benchmarks/depth_fusion2233,1,1,1,2,64,0,0,1,1,1,1,1,0,0,1,58,26,50,33,111.897,16.0982,14135,822632,-1,41,132.74,P,N,Y
../benchmarks/depth_fusion2234,1,1,1,2,64,0,0,1,1,1,1,1,0,1,0,56,26,45,33,143.357,14.8775,14268,779496,-1,41,136.79,P,N,Y
../benchmarks/depth_fusion2235,1,1,1,2,64,0,0,1,1,1,1,1,0,1,1,56,26,45,33,143.357,15.6485,14246,779496,-1,41,128.43,P,N,Y
../benchmarks/depth_fusion2236,1,1,1,2,64,0,1,1,1,1,1,1,0,0,0,60,27,54,33,111.897,15.1221,14507,896568,-1,41,144.0,P,N,Y
../benchmarks/depth_fusion2237,1,1,1,2,64,0,1,1,1,1,1,1,0,0,1,60,27,54,33,111.897,15.1137,14507,896568,-1,41,144.0,P,N,Y
../benchmarks/depth_fusion2238,1,1,1,2,64,0,1,1,1,1,1,1,0,1,0,59,27,52,33,111.897,15.4756,13993,832368,-1,41,139.31,P,N,Y
../benchmarks/depth_fusion2239,1,1,1,2,64,0,1,1,1,1,1,1,0,1,1,59,27,52,33,111.897,15.4706,13993,832368,-1,41,139.31,P,N,Y
../benchmarks/depth_fusion2240,1,1,1,2,64,0,2,1,1,1,1,1,0,0,0,60,27,54,33,111.897,15.4263,14456,896568,-1,41,140.29,P,N,Y
../benchmarks/depth_fusion2241,1,1,1,2,64,0,2,1,1,1,1,1,0,0,1,60,27,54,33,111.897,15.4319,14456,896568,-1,41,140.29,P,N,Y
../benchmarks/depth_fusion2242,1,1,1,2,64,0,2,1,1,1,1,1,0,1,0,59,27,52,33,111.897,16.0487,13975,832272,-1,41,132.48,P,N,Y
../benchmarks/depth_fusion2243,1,1,1,2,64,0,2,1,1,1,1,1,0,1,1,59,27,52,33,111.897,16.0489,13975,832272,-1,41,132.48,P,N,Y
../benchmarks/depth_fusion2244,1,1,1,2,64,1,0,1,1,1,1,1,0,0,0,57,26,50,31,111.897,15.2906,13729,822431,-1,39,141.94,P,N,Y
../benchmarks/depth_fusion2245,1,1,1,2,64,1,0,1,1,1,1,1,0,0,1,57,26,50,31,111.897,15.2992,13729,822431,-1,39,141.94,P,N,Y
../benchmarks/depth_fusion2246,1,1,1,2,64,1,0,1,1,1,1,1,0,1,0,55,25,45,31,143.357,14.9233,13857,778623,-1,39,136.12,P,N,Y
../benchmarks/depth_fusion2247,1,1,1,2,64,1,0,1,1,1,1,1,0,1,1,55,25,45,31,143.357,15.2735,13816,778623,-1,39,132.29,P,N,Y
../benchmarks/depth_fusion2252,1,1,1,2,64,1,1,1,1,1,1,1,0,0,0,59,27,54,31,111.897,15.5378,14091,896319,-1,39,138.46,P,N,Y
../benchmarks/depth_fusion2253,1,1,1,2,64,1,1,1,1,1,1,1,0,0,1,59,27,54,31,111.897,15.5339,14091,896319,-1,39,138.46,P,N,Y
../benchmarks/depth_fusion2254,1,1,1,2,64,1,1,1,1,1,1,1,0,1,0,58,26,51,31,111.897,15.6546,13594,832287,-1,39,137.28,P,N,Y
../benchmarks/depth_fusion2255,1,1,1,2,64,1,1,1,1,1,1,1,0,1,1,58,26,51,31,111.897,15.6503,13594,832287,-1,39,137.28,P,N,Y
../benchmarks/depth_fusion2260,1,1,1,2,64,1,2,1,1,1,1,1,0,0,0,59,27,54,31,111.897,15.6866,14095,896319,-1,39,136.78,P,N,Y
../benchmarks/depth_fusion2261,1,1,1,2,64,1,2,1,1,1,1,1,0,0,1,59,27,54,31,111.897,15.693,14095,896319,-1,39,136.78,P,N,Y
../benchmarks/depth_fusion2262,1,1,1,2,64,1,2,1,1,1,1,1,0,1,0,58,26,52,31,111.897,15.4267,13624,832191,-1,39,139.91,P,N,Y
../benchmarks/depth_fusion2263,1,1,1,2,64,1,2,1,1,1,1,1,0,1,1,58,26,52,31,111.897,15.4226,13624,832191,-1,39,139.91,P,N,Y
../benchmarks/depth_fusion2268,1,2,0,2,64,0,0,0,1,1,1,1,0,0,0,87,42,73,66,0.390625,79.0662,26712,1602968,-1,82,129.55,P,N,Y
../benchmarks/depth_fusion2269,1,2,0,2,64,0,0,0,1,1,1,1,0,0,1,87,42,73,66,0.390625,78.8918,26712,1602968,-1,82,129.55,P,N,Y
../benchmarks/depth_fusion2270,1,2,0,2,64,0,0,0,1,1,1,1,0,1,0,90,44,77,66,0.390625,72.3817,26896,1800432,-1,82,122.21,P,N,Y
../benchmarks/depth_fusion2271,1,2,0,2,64,0,0,0,1,1,1,1,0,1,1,90,44,77,66,0.390625,72.2327,26902,1800432,-1,82,129.6,P,N,Y
../benchmarks/depth_fusion2278,1,2,0,2,64,0,0,1,1,1,1,1,0,1,0,90,43,76,66,0.78125,72.1649,26038,1640112,-1,82,123.62,P,N,Y
../benchmarks/depth_fusion2279,1,2,0,2,64,0,0,1,1,1,1,1,0,1,1,90,43,76,66,0.78125,72.3332,26036,1640112,-1,82,125.96,P,N,Y
../benchmarks/depth_fusion2412,1,2,0,2,64,1,0,0,1,1,1,1,0,0,0,86,42,73,63,0.390625,78.962,25865,1602578,-1,78,127.89,P,N,Y
../benchmarks/depth_fusion2413,1,2,0,2,64,1,0,0,1,1,1,1,0,0,1,86,42,73,63,0.390625,79.0354,25865,1602578,-1,78,127.89,P,N,Y
../benchmarks/depth_fusion2414,1,2,0,2,64,1,0,0,1,1,1,1,0,1,0,89,43,77,63,0.390625,72.2059,26187,1800258,-1,78,131.71,P,N,Y
../benchmarks/depth_fusion2415,1,2,0,2,64,1,0,0,1,1,1,1,0,1,1,89,43,77,63,0.390625,72.011,26153,1800258,-1,78,125.36,P,N,Y
../benchmarks/depth_fusion2430,1,2,0,2,64,1,0,1,1,1,1,1,0,1,0,88,43,76,63,0.78125,72.2787,25238,1639314,-1,78,124.17,P,N,Y
../benchmarks/depth_fusion2431,1,2,0,2,64,1,0,1,1,1,1,1,0,1,1,88,43,76,63,0.78125,72.234,25208,1639314,-1,78,124.23,P,N,Y
