ID_x,knob_point_interpolation,knob_normal_interpolation,knob_nabla_unroll,knob_hessian_unroll,knob_branch,knob_nabla_sumtype,knob_hessian_sumtype,knob_shift_register,knob_flatten_loop,knob_use_wi,knob_pipe_depth,knob_compute_units,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Fusion,Fusion_allocate,Fusion_integrate,Total_time,Unnamed: 12,ID,ate
../benchmarks/icp457,0,1,0,0,1,2,0,2,1,0,2,1,86,44,60,47,3.19268e-05,27670,634917,259,55,113.59,Y,457,icp457_timing.csv,551.981909091,0.0,669.78940404,34.268010101,0.0,635.401292929,0.0,320.225272727,83.9038787879,236.246939394,1573.77131313,,457,0.057864
../benchmarks/icp459,0,1,0,0,1,2,0,4,1,0,2,1,90,46,61,47,3.19268e-05,30940,641833,259,55,114.71,Y,459,icp459_timing.csv,547.42110101,0.0,675.70910101,34.1961616162,0.0,641.395454545,0.0,319.106030303,82.2302222222,236.802363636,1573.70676768,,459,0.057793
../benchmarks/icp480,0,1,0,1,0,0,0,2,0,0,2,1,70,35,56,70,2.40687e-05,24280,597251,252,80,139.68,Y,480,icp480_timing.csv,364.954646465,0.0,680.676555556,34.0677878788,0.0,646.488343434,0.0,350.472070707,106.343151515,244.046090909,1426.80505051,,480,0.057792
../benchmarks/icp481,0,1,0,1,0,0,0,2,1,0,2,1,69,35,55,70,9.61809e-05,24030,620675,256,80,141.4,Y,481,icp481_timing.csv,356.811,0.0,677.504565657,34.5360909091,0.0,642.847484848,0.0,346.030141414,105.98410101,239.961949495,1411.17686869,,481,0.057815
../benchmarks/icp492,0,1,0,1,0,1,0,2,0,0,2,1,71,36,57,70,2.40687e-05,24249,596979,251,80,142.3,Y,492,icp492_timing.csv,360.21420202,0.0,678.341323232,34.3994747475,0.0,643.820969697,0.0,346.897646465,104.25089899,242.565414141,1416.10717172,,492,0.057792
../benchmarks/icp493,0,1,0,1,0,1,0,2,1,0,2,1,70,35,56,70,9.61809e-05,23974,621080,256,80,137.34,Y,493,icp493_timing.csv,368.458424242,0.0,679.005717172,33.9643636364,0.0,644.921717172,0.0,344.227646465,103.573757576,240.571525253,1422.61767677,,493,0.05783
../benchmarks/icp504,0,1,0,1,0,2,0,2,0,0,2,1,73,37,56,70,2.40687e-05,26438,597592,259,80,136.25,Y,504,icp504_timing.csv,357.771424242,0.0,675.668707071,34.4029393939,0.0,641.145030303,0.0,345.420989899,105.454080808,239.882363636,1410.61242424,,504,0.057825
../benchmarks/icp505,0,1,0,1,0,2,0,2,1,0,2,1,72,36,55,70,9.61809e-05,25963,620484,263,80,142.65,Y,505,icp505_timing.csv,343.269545455,0.0,679.777606061,33.7316464646,0.0,645.925121212,0.0,358.309888889,108.707373737,249.516626263,1412.63444444,,505,0.057844
../benchmarks/icp506,0,1,0,1,0,2,0,4,0,0,2,1,78,40,56,70,2.40687e-05,30258,605532,259,80,128.18,Y,506,icp506_timing.csv,376.702464646,0.0,674.414141414,34.3906969697,0.0,639.903070707,0.0,338.502252525,98.7455555556,239.672474747,1421.28050505,,506,0.057817
../benchmarks/icp507,0,1,0,1,0,2,0,4,1,0,2,1,76,38,55,70,9.61809e-05,29240,628424,263,80,134.58,Y,507,icp507_timing.csv,361.135454545,0.0,674.744373737,34.2181111111,0.0,640.407151515,0.0,344.157313131,105.051888889,239.020444444,1411.01828283,,507,0.057709
