ID_x,knob_interpolate,knob_refine,knob_index_cache,knob_hash_clcache,knob_voxel_clcache,knob_hardcode_size,knob_use_wi,knob_minmax,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Tracking1_Kernel,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Raycast_CreateICPMaps_Kernel,Fusion,Fusion_allocate,Fusion_integrate,Fusion_integrate_Kernel,Total_time,Unnamed: 15,ID,ate
../benchmarks/raycasting209,1,0,0,0,1,0,1,2,68,35,39,37,0.000147484,121318,11558010,1294,94,254.9,Y,209,raycasting209_timing.csv,10.3725829146,0.0,0.0,48.3579045226,2.20433668342,0.0,46.1452261307,0.0,13.4236877387,10.5227386935,2.88624623116,7.62607537688,0.0,69.4308040201,,209,0.032054
../benchmarks/raycasting213,1,0,0,0,1,1,1,0,66,33,38,26,0.000147484,117513,11209074,1254,67,261.3,Y,213,raycasting213_timing.csv,10.1305728643,0.0,0.0,57.560839196,2.22403015075,0.0,55.3278994975,0.0,22.4848623116,10.8432462312,3.00935678392,7.82313065327,0.0,78.7108542714,,213,0.032065
../benchmarks/raycasting214,1,0,0,0,1,1,1,1,66,34,39,29,0.000147484,116537,11267314,1268,73,260.62,Y,214,raycasting214_timing.csv,10.3839145729,0.0,0.0,55.9242663317,2.24167336683,0.0,53.6738140704,0.0,20.7729070352,10.7993366834,3.02031658291,7.76873869347,0.0,77.2865829146,,214,0.032068
../benchmarks/raycasting215,1,0,0,0,1,1,1,2,68,35,39,35,0.000147484,120517,11511930,1294,90,245.33,Y,215,raycasting215_timing.csv,10.5058383838,0.0,0.0,48.8956984925,2.20555778894,0.0,46.6816834171,0.0,13.8313919095,10.7299447236,3.00910050251,7.71008542714,0.0,70.3107035176,,215,0.032058
../benchmarks/raycasting219,1,0,0,1,0,0,1,0,79,40,63,27,0.000131084,125477,20446734,1718,69,247.58,Y,219,raycasting219_timing.csv,10.2651256281,0.0,0.0,50.7843366834,2.25754773869,0.0,48.5180954774,0.0,15.6570256281,10.7513718593,2.96983333333,7.77140201005,0.0,71.975879397,,219,0.032157
../benchmarks/raycasting220,1,0,0,1,0,0,1,1,79,40,64,30,0.000131084,125262,20522382,1732,77,252.58,Y,220,raycasting220_timing.csv,10.2684773869,0.0,0.0,50.0048040201,2.22202512563,0.0,47.7740753769,0.0,14.9085264322,10.8577738693,3.02916080402,7.81759296482,0.0,71.3160301508,,220,0.032156
../benchmarks/raycasting221,1,0,0,1,0,0,1,2,81,41,64,37,0.000131084,128964,20833558,1757,94,250.68,Y,221,raycasting221_timing.csv,9.96651515152,0.0,0.0,46.9447236181,2.25878894472,0.0,44.6772713568,0.0,11.788370804,10.6015778894,2.95478894472,7.6363919598,0.0,67.6816582915,,221,0.032037
../benchmarks/raycasting225,1,0,0,1,0,1,1,0,79,40,63,26,0.000131084,125274,20446734,1718,67,251.19,Y,225,raycasting225_timing.csv,9.62028140704,0.0,0.0,51.0405075377,2.19934170854,0.0,48.8322613065,0.0,16.0036694975,10.6861557789,2.91172361809,7.75634673367,0.0,71.5209045226,,225,0.032108
../benchmarks/raycasting226,1,0,0,1,0,1,1,1,79,40,64,29,0.000131084,124471,20450702,1729,73,246.18,Y,226,raycasting226_timing.csv,10.0486192893,0.0,0.0,50.1216884422,2.24132160804,0.0,47.8707939698,0.0,15.1175338191,10.6515829146,2.96169849246,7.67817085427,0.0,70.9876884422,,226,0.032113
../benchmarks/raycasting227,1,0,0,1,0,1,1,2,81,41,64,35,0.000131084,128195,20764438,1757,90,255.95,Y,227,raycasting227_timing.csv,9.84191457286,0.0,0.0,46.5108643216,2.192,0.0,44.3102462312,0.0,11.5375598492,10.5197035176,2.87992462312,7.62966331658,0.0,67.0493969849,,227,0.032221
../benchmarks/raycasting231,1,0,0,1,1,0,1,0,84,41,67,27,0.000131098,126585,22986822,1844,69,221.58,Y,231,raycasting231_timing.csv,10.2712613065,0.0,0.0,48.2924070352,2.25596482412,0.0,46.0280753769,0.0,13.2060261307,10.8446331658,3.01285929648,7.82145728643,0.0,69.5866331658,,231,0.03207
../benchmarks/raycasting232,1,0,0,1,1,0,1,1,84,41,67,30,0.000131098,126354,23062470,1858,77,256.87,Y,232,raycasting232_timing.csv,10.2878894472,0.0,0.0,45.7200904523,2.2403919598,0.0,43.4711507538,0.0,10.6762621106,10.5611105528,3.00516080402,7.54526633166,0.0,66.7456281407,,232,0.032135
../benchmarks/raycasting233,1,0,0,1,1,0,1,2,85,42,68,37,0.000131098,130143,23373646,1883,94,237.24,Y,233,raycasting233_timing.csv,10.4290351759,0.0,0.0,42.3692914573,2.28991959799,0.0,40.0706683417,0.0,7.27159120603,10.6637537688,3.01373232323,7.63948241206,0.0,63.6413065327,,233,0.032035
../benchmarks/raycasting237,1,0,0,1,1,1,1,0,83,40,67,26,0.000131098,126436,22986822,1844,67,248.2,Y,237,raycasting237_timing.csv,10.2055505051,0.0,0.0,46.9572562814,2.26814070352,0.0,44.6806532663,0.0,11.9200581407,10.530718593,2.89689949749,7.62353768844,0.0,67.8946733668,,237,0.031902
../benchmarks/raycasting238,1,0,0,1,1,1,1,1,83,41,67,29,0.000131098,125481,22990790,1855,73,255.42,Y,238,raycasting238_timing.csv,10.1040452261,0.0,0.0,45.8952562814,2.19626130653,0.0,43.689798995,0.0,10.8097079899,10.4490703518,2.90539698492,7.5328241206,0.0,66.6225628141,,238,0.03202
../benchmarks/raycasting239,1,0,0,1,1,1,1,2,85,42,68,35,0.000131098,129419,23304526,1883,90,251.25,Y,239,raycasting239_timing.csv,9.92388888889,0.0,0.0,41.9156884422,2.20614070352,0.0,39.7008994975,0.0,6.96836894472,10.4415477387,2.95732160804,7.46561809045,0.0,62.4575879397,,239,0.032047
../benchmarks/raycasting243,1,0,1,0,0,0,1,0,77,40,52,27,0.00014743,134188,13033861,1664,69,253.42,Y,243,raycasting243_timing.csv,10.2342914573,0.0,0.0,52.9489095477,2.2202361809,0.0,50.7201256281,0.0,17.862219598,10.7242864322,2.99572361809,7.71770854271,0.0,74.0841708543,,243,0.032026
../benchmarks/raycasting244,1,0,1,0,0,0,1,1,77,40,53,30,0.00014743,133852,13142951,1691,77,244.25,Y,244,raycasting244_timing.csv,9.94890306122,0.0,0.0,51.5089497487,2.16963819095,0.0,49.3310301508,0.0,16.5790954774,10.5671658291,2.96667171717,7.59252261307,0.0,72.2191457286,,244,0.032262
../benchmarks/raycasting245,1,0,1,0,0,0,1,2,79,41,53,37,0.00014743,137629,13385743,1726,94,232.72,Y,245,raycasting245_timing.csv,10.0852462312,0.0,0.0,45.2511859296,2.29987939698,0.0,42.9426030151,0.0,10.1475472864,10.3794623116,2.86665151515,7.50274874372,0.0,65.8923115578,,245,0.032221
../benchmarks/raycasting249,1,0,1,0,0,1,1,0,77,40,52,26,0.00014743,134072,13033861,1664,67,257.79,Y,249,raycasting249_timing.csv,9.83768686869,0.0,0.0,52.7691959799,2.19888442211,0.0,50.5617537688,0.0,17.7216477387,10.7703567839,2.97683417085,7.78287437186,0.0,73.5404020101,,249,0.032129
../benchmarks/raycasting250,1,0,1,0,0,1,1,1,76,40,53,29,0.00014743,133381,13089615,1660,73,258.19,Y,250,raycasting250_timing.csv,9.98774242424,0.0,0.0,51.4756633166,2.25316582915,0.0,49.2140653266,0.0,16.3510633166,10.5373969849,2.97611616162,7.55365829146,0.0,72.1775376884,,250,0.032054
../benchmarks/raycasting251,1,0,1,0,0,1,1,2,78,41,53,35,0.00014743,137027,13339032,1726,90,250.56,Y,251,raycasting251_timing.csv,10.1666633166,0.0,0.0,44.8471909548,2.25851256281,0.0,42.5800552764,0.0,9.79280633166,10.4085376884,2.91144723618,7.48740201005,0.0,65.5972864322,,251,0.032047
../benchmarks/raycasting255,1,0,1,0,1,0,1,0,71,36,40,27,0.000147484,129128,12397934,1405,69,262.67,Y,255,raycasting255_timing.csv,10.1157336683,0.0,0.0,50.4402211055,2.22674874372,0.0,48.2048291457,0.0,15.3459024121,10.8462211055,3.02953266332,7.80540703518,0.0,71.5813567839,,255,0.032063
../benchmarks/raycasting256,1,0,1,0,1,0,1,1,71,36,40,30,0.000147484,128866,12504814,1421,77,254.06,Y,256,raycasting256_timing.csv,10.3269292929,0.0,0.0,48.8403266332,1.79245728643,0.0,47.0391105528,0.0,14.1500235678,10.620040201,2.96252261307,7.64705527638,0.0,69.9547738693,,256,0.032096
../benchmarks/raycasting257,1,0,1,0,1,0,1,2,73,37,41,37,0.000147484,131834,12793686,1493,94,259.33,Y,257,raycasting257_timing.csv,9.79236040609,0.0,0.0,43.0865728643,2.25155276382,0.0,40.8263266332,0.0,8.04771115578,10.7565577889,2.93789447236,7.80747236181,0.0,63.8149246231,,257,0.03211
../benchmarks/raycasting261,1,0,1,0,1,1,1,0,71,36,40,26,0.000147484,128843,12397934,1405,67,267.16,Y,261,raycasting261_timing.csv,10.1937676768,0.0,0.0,50.3613065327,2.23269849246,0.0,48.1198894472,0.0,15.2782395477,10.6740150754,2.94421105528,7.71932160804,0.0,71.3952261307,,261,0.03207
../benchmarks/raycasting262,1,0,1,0,1,1,1,1,71,36,40,29,0.000147484,127884,12456174,1419,73,251.31,Y,262,raycasting262_timing.csv,10.2726934673,0.0,0.0,49.2559095477,2.32244221106,0.0,46.9248542714,0.0,14.2277125126,10.5177738693,2.9745879397,7.52613567839,0.0,70.2236180905,,262,0.03202
../benchmarks/raycasting263,1,0,1,0,1,1,1,2,73,37,41,35,0.000147484,131859,12709174,1460,90,273.07,Y,263,raycasting263_timing.csv,10.0801306533,0.0,0.0,42.8323969849,2.23135678392,0.0,40.5918693467,0.0,7.79104100503,10.5329246231,2.93899497487,7.58312562814,0.0,63.6187939698,,263,0.032148
../benchmarks/raycasting279,1,0,1,1,1,0,1,0,89,43,69,27,0.000131098,136548,24792636,2149,69,220.45,Y,279,raycasting279_timing.csv,10.1135226131,0.0,0.0,47.8363567839,2.32567839196,0.0,45.5017889447,0.0,12.6452660804,10.7589396985,3.00355276382,7.74481909548,0.0,68.8877889447,,279,0.032075
../benchmarks/raycasting280,1,0,1,1,1,0,1,1,89,43,69,30,0.000131098,136406,24870494,2166,77,233.69,Y,280,raycasting280_timing.csv,10.0209846154,0.0,0.0,46.1180201005,2.25985929648,0.0,43.8494371859,0.0,11.01536,10.7861909548,2.99907035176,7.77650251256,0.0,67.116281407,,280,0.032066
../benchmarks/raycasting285,1,0,1,1,1,1,1,0,89,43,69,26,0.000131098,136307,24792636,2149,67,239.06,Y,285,raycasting285_timing.csv,9.95474371859,0.0,0.0,46.797241206,2.28885427136,0.0,44.4999447236,0.0,11.7190833668,10.4038894472,2.92727638191,7.46655778894,0.0,67.3304020101,,285,0.03205
../benchmarks/raycasting286,1,0,1,1,1,1,1,1,88,43,69,29,0.000131098,135647,24799452,2164,73,238.03,Y,286,raycasting286_timing.csv,9.74421717172,0.0,0.0,46.0994522613,2.32202512563,0.0,43.7683517588,0.0,10.9249209045,10.8875628141,2.98573366834,7.89067839196,0.0,66.9050251256,,286,0.032037
../benchmarks/raycasting287,1,0,1,1,1,1,1,2,90,44,70,35,0.000131098,139254,25112653,2199,90,244.67,Y,287,raycasting287_timing.csv,9.77193434343,0.0,0.0,41.4312211055,2.18632160804,0.0,39.2356130653,0.0,6.51261623116,10.2263969849,2.85805527638,7.35252763819,0.0,61.6168341709,,287,0.032027
