ID_x,knob_point_interpolation,knob_normal_interpolation,knob_nabla_unroll,knob_hessian_unroll,knob_branch,knob_nabla_sumtype,knob_hessian_sumtype,knob_shift_register,knob_flatten_loop,knob_use_wi,knob_pipe_depth,knob_compute_units,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Fusion,Fusion_allocate,Fusion_integrate,Total_time,Unnamed: 12,ID,ate
../benchmarks/icp267,0,0,1,0,1,2,0,4,1,0,2,1,83,42,58,52,3.19268e-05,29515,638435,250,60,112.85,Y,267,icp267_timing.csv,595.531505051,0.0,721.268434343,48.6877878788,0.0,672.45740404,0.0,716.718333333,89.6984343434,626.941787879,2065.01505051,,267,0.059052
../benchmarks/icp288,0,0,1,1,0,0,0,2,0,0,2,1,70,35,56,70,2.40687e-05,24280,597251,252,80,139.68,Y,288,icp288_timing.csv,403.666555556,0.0,719.360343434,48.084,0.0,671.157545455,0.0,721.297535354,93.8195151515,627.395969697,1874.79515152,,288,0.059486
../benchmarks/icp289,0,0,1,1,0,0,0,2,1,0,2,1,69,35,55,70,9.61809e-05,24030,620675,256,80,141.4,Y,289,icp289_timing.csv,396.281474747,0.0,717.31,48.3045858586,0.0,668.883121212,0.0,721.765686869,94.5353737374,627.148020202,1865.95494949,,289,0.059391
../benchmarks/icp300,0,0,1,1,0,1,0,2,0,0,2,1,71,36,57,70,2.40687e-05,24249,596979,251,80,142.3,Y,300,icp300_timing.csv,403.424444444,0.0,716.484181818,47.9553939394,0.0,668.409191919,0.0,724.013646465,94.2449494949,629.687505051,1875.26434343,,300,0.059124
../benchmarks/icp301,0,0,1,1,0,1,0,2,1,0,2,1,70,35,56,70,9.61809e-05,23974,621080,256,80,137.34,Y,301,icp301_timing.csv,415.57010101,0.0,721.827141414,48.1978989899,0.0,673.50789899,0.0,719.00340404,90.5421212121,628.380666667,1887.47161616,,301,0.058913
../benchmarks/icp312,0,0,1,1,0,2,0,2,0,0,2,1,73,37,55,70,2.40687e-05,26455,597536,259,80,137.06,Y,312,icp312_timing.csv,400.861909091,0.0,711.807161616,49.0918181818,0.0,662.599535354,0.0,725.082828283,95.7461818182,629.259060606,1868.21090909,,312,0.059494
../benchmarks/icp313,0,0,1,1,0,2,0,2,1,0,2,1,72,36,55,70,9.61809e-05,25981,620484,263,80,141.12,Y,313,icp313_timing.csv,398.489313131,0.0,718.260292929,48.1103333333,0.0,670.030414141,0.0,718.27059596,92.7106767677,625.479555556,1865.6440404,,313,0.059564
../benchmarks/icp314,0,0,1,1,0,2,0,4,0,0,2,1,78,40,56,70,2.40687e-05,30262,605476,259,80,133.77,Y,314,icp314_timing.csv,405.457171717,0.0,720.469232323,48.2221515152,0.0,672.126383838,0.0,720.445949495,92.7356262626,627.629393939,1877.12454545,,314,0.059807
../benchmarks/icp315,0,0,1,1,0,2,0,4,1,0,2,1,76,38,55,70,9.61809e-05,29189,628424,263,80,141.5,Y,315,icp315_timing.csv,394.638919192,0.0,715.317939394,48.1594545455,0.0,667.038343434,0.0,727.250393939,97.6246161616,629.543010101,1868.39959596,,315,0.058836
../benchmarks/icp336,0,0,1,1,1,0,0,2,0,0,2,1,73,38,55,70,2.88825e-05,24619,588418,256,80,136.87,Y,336,icp336_timing.csv,438.478969697,0.0,717.662414141,48.1296464646,0.0,669.414212121,0.0,715.14179798,90.5757979798,624.488232323,1902.57111111,,336,0.058889
../benchmarks/icp337,0,0,1,1,1,0,0,2,1,0,2,1,73,38,55,70,9.61809e-05,24449,612176,260,80,136.98,Y,337,icp337_timing.csv,432.149757576,0.0,715.781323232,48.1065454545,0.0,667.554313131,0.0,718.100979798,90.6421414141,627.379,1896.72929293,,337,0.059462
../benchmarks/icp348,0,0,1,1,1,1,0,2,0,0,2,1,70,36,55,70,2.40687e-05,24960,588803,257,80,143.24,Y,348,icp348_timing.csv,390.059535354,0.0,717.444434343,48.035989899,0.0,669.289676768,0.0,727.636323232,97.2870606061,630.264505051,1866.32555556,,348,0.059261
../benchmarks/icp349,0,0,1,1,1,1,0,2,1,0,2,1,69,35,55,70,9.61809e-05,24581,611806,262,80,143.88,Y,349,icp349_timing.csv,384.354989899,0.0,719.480888889,48.2235656566,0.0,671.137919192,0.0,727.922787879,96.5336262626,631.304383838,1862.6079798,,349,0.058913
../benchmarks/icp360,0,0,1,1,1,2,0,2,0,0,2,1,80,41,63,70,2.40687e-05,27396,608483,278,80,143.78,Y,360,icp360_timing.csv,385.01730303,0.0,717.032232323,48.0794646465,0.0,668.832828283,0.0,727.550252525,98.8048787879,628.658909091,1860.92383838,,360,0.059278
../benchmarks/icp361,0,0,1,1,1,2,0,2,1,0,2,1,78,39,62,70,9.61809e-05,26993,631486,283,80,141.24,Y,361,icp361_timing.csv,396.058686869,0.0,719.648909091,48.2208686869,0.0,671.306373737,0.0,722.457959596,94.692,627.681888889,1869.41535354,,361,0.059564
../benchmarks/icp363,0,0,1,1,1,2,0,4,1,0,2,1,82,41,63,70,9.61809e-05,30096,638402,283,80,143.53,Y,363,icp363_timing.csv,384.044313131,0.0,717.352828283,48.3589090909,0.0,668.870858586,0.0,726.951515152,96.7762424242,630.089333333,1859.11323232,,363,0.058738
../benchmarks/icp384,0,1,0,0,0,0,0,2,0,0,2,1,78,40,56,56,1.12993e-05,23717,595410,224,65,113.17,Y,384,icp384_timing.csv,630.010343434,0.0,715.686343434,47.9575656566,0.0,667.608727273,0.0,711.258838384,86.3336868687,624.849292929,2089.60373737,,384,0.059032
../benchmarks/icp385,0,1,0,0,0,0,0,2,1,0,2,1,79,40,56,56,2.54235e-05,24376,622487,229,65,115.51,Y,385,icp385_timing.csv,609.934181818,0.0,716.223010101,48.4058181818,0.0,667.695363636,0.0,714.429090909,87.1113232323,627.239535354,2072.04818182,,385,0.058711
../benchmarks/icp396,0,1,0,0,0,1,0,2,0,0,2,1,79,40,55,56,1.12993e-05,23576,595410,224,65,117.66,Y,396,icp396_timing.csv,619.775575758,0.0,721.371424242,48.7481212121,0.0,672.503575758,0.0,714.209414141,87.670010101,626.461020202,2087.48636364,,396,0.058863
../benchmarks/icp397,0,1,0,0,0,1,0,2,1,0,2,1,80,41,55,56,2.54235e-05,24262,622999,229,65,114.81,Y,397,icp397_timing.csv,622.849191919,0.0,718.855737374,48.8345656566,0.0,669.900212121,0.0,718.192616162,89.4226161616,628.687939394,2090.51707071,,397,0.059596
../benchmarks/icp408,0,1,0,0,0,2,0,2,0,0,2,1,79,40,55,56,1.12993e-05,25704,595662,231,65,112.46,Y,408,icp408_timing.csv,620.409333333,0.0,713.308171717,48.4245858586,0.0,664.76169697,0.0,715.518717172,87.0702020202,628.372484848,2080.43313131,,408,0.059708
../benchmarks/icp409,0,1,0,0,0,2,0,2,1,0,2,1,80,41,55,56,2.54235e-05,26135,622739,235,65,116.21,Y,409,icp409_timing.csv,604.11610101,0.0,720.243,48.3478383838,0.0,671.774737374,0.0,716.301555556,88.7416464646,627.481616162,2072.06717172,,409,0.058783
../benchmarks/icp410,0,1,0,0,0,2,0,4,0,0,2,1,84,43,56,56,1.12993e-05,29645,603602,231,65,114.56,Y,410,icp410_timing.csv,608.189787879,0.0,719.534878788,48.3197676768,0.0,671.095878788,0.0,716.363292929,87.6338484848,628.653656566,2075.75616162,,410,0.059211
