ID_x,knob_simd,knob_compute_units,knob_xyz_loop,knob_entryid_loop,knob_entryid_num_wi,knob_hardcode_size,knob_cache_voxels,knob_xyz_loop_flat,knob_xyz_unroll,knob_entryid_unroll,knob_voxel_unroll,knob_voxel_out_unroll,knob_depth_local,knob_branch_pos,knob_unused,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,time,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Fusion,Fusion_allocate,Fusion_integrate,Total_time,Unnamed: 12,ID,ate
../benchmarks/depth_fusion653,1,1,0,1,128,0,0,1,1,1,1,1,0,1,1,52,25,40,33,0.195312,999,12989,921336,184,41,132.16,Y,653,depth_fusion653_timing.csv,515.049232323,0,716.696737374,49.6523131313,0,666.931919192,0,183.992343434,89.3120505051,94.6020707071,1445.93757576,,653,0.059581
../benchmarks/depth_fusion654,1,1,0,1,128,0,0,1,2,1,1,1,0,0,1,76,36,65,66,0.181628,999,22223,1435894,349,82,128.12,Y,654,depth_fusion654_timing.csv,516.058212121,0,717.427040404,49.6049292929,0,667.70720202,0,156.819848485,89.784979798,66.9552121212,1420.86,,654,0.060224
../benchmarks/depth_fusion655,1,1,0,1,128,0,0,1,2,1,1,1,0,1,1,67,33,49,66,0.169829,999,19214,1017747,240,82,124.4,Y,655,depth_fusion655_timing.csv,519.573505051,0,716.087282828,47.9736565657,0,667.998313131,0,151.026343434,85.7119494949,65.2375353535,1417.88717172,,655,0.059658
../benchmarks/depth_fusion720,1,1,0,1,128,1,0,0,1,1,1,1,0,0,1,50,24,39,31,0.195312,999,12769,853489,170,39,133.61,Y,720,depth_fusion720_timing.csv,519.376575758,0,716.657343434,48.0584040404,0,668.483929293,0,181.676333333,85.6065454545,95.9922626263,1448.8379798,,720,0.059658
../benchmarks/depth_fusion721,1,1,0,1,128,1,0,0,1,1,1,1,0,1,1,51,25,40,31,0.195312,999,12851,950185,182,39,128.53,Y,721,depth_fusion721_timing.csv,515.861373737,0,717.135030303,49.5938585859,0,667.425757576,0,183.325676768,88.5143232323,94.7306060606,1446.66181818,,721,0.059571
../benchmarks/depth_fusion724,1,1,0,1,128,1,0,0,2,1,1,1,0,0,1,68,33,57,55,0.195312,999,19030,1324302,279,70,136.83,Y,724,depth_fusion724_timing.csv,518.969585859,0,715.951222222,47.9853838384,0,667.849878788,0,180.413323232,85.6446464646,94.6921818182,1446.53212121,,724,0.059658
../benchmarks/depth_fusion725,1,1,0,1,128,1,0,0,2,1,1,1,0,1,1,70,34,58,55,0.195312,999,19347,1493294,300,70,134.94,Y,725,depth_fusion725_timing.csv,515.230232323,0,716.499010101,49.6403535354,0,666.741414141,0,181.35520202,89.2393636364,92.0366767677,1443.34555556,,725,0.059571
../benchmarks/depth_fusion728,1,1,0,1,128,1,0,1,1,1,1,1,0,0,1,55,26,46,31,0.195312,999,13107,880465,191,39,130.77,Y,728,depth_fusion728_timing.csv,514.87559596,0,714.156636364,49.4362828283,0,664.609737374,0,182.623666667,88.5006262626,94.0457373737,1441.42858586,,728,0.061211
../benchmarks/depth_fusion729,1,1,0,1,128,1,0,1,1,1,1,1,0,1,1,51,25,40,31,0.195312,999,12544,920937,184,39,133.33,Y,729,depth_fusion729_timing.csv,518.904252525,0,715.531333333,48.1186969697,0,667.300262626,0,180.311414141,85.6297777778,94.6053939394,1445.92666667,,729,0.059658
../benchmarks/depth_fusion732,1,1,0,1,128,1,0,1,2,1,1,1,0,0,1,75,36,66,63,0.181628,999,22005,1457139,356,78,128.22,Y,732,depth_fusion732_timing.csv,514.578444444,0,716.239,49.5301616162,0,666.592252525,0,155.526040404,88.357040404,67.0895959596,1416.45949495,,732,0.059571
